Source,Type,Name,Versions,Sample,Related,Unit,Meaning
VARS,,optimizer_switch,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,"index_merge=on,index_merge_union=on,index_merge_sort_union=on,index_merge_intersection=on,index_merge_sort_intersection=off,engine_condition_pushdown=off,index_condition_pushdown=on,derived_merge=on,derived_with_keys=on,firstmatch=on,loosescan=on,materialization=on,in_to_exists=on,semijoin=on,partial_match_rowid_merge=on,partial_match_table_scan=on,subquery_cache=on,mrr=off,mrr_cost_based=off,mrr_sort_keys=off,outer_join_with_cache=on,semijoin_with_cache=on,join_cache_incremental=on,join_cache_hashed=on,join_cache_bka=on,optimize_join_buffer_size=off,table_elimination=on,extended_keys=on,exists_to_in=on,orderby_uses_equalities=on,condition_pushdown_for_derived=on",,,
VARS,,optimizer_trace,5.6;5.7;8.0;10.4;10.5;10.6,"enabled=off,one_line=off",,,
VARS,,optimizer_trace_features,5.6;5.7;8.0,"greedy_search=on,range_optimizer=on,dynamic_range=on,repeated_subselect=on",,,
VARS,,optimizer_trace_limit,5.6;5.7;8.0,1,,,
VARS,,optimizer_trace_max_mem_size,5.6;5.7;8.0;10.4;10.5;10.6,16384,,,
VARS,,optimizer_trace_offset,5.6;5.7;8.0,-1,,,
VARS,,optimizer_use_condition_selectivity,10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,original_commit_timestamp,8,3.6E+016,,,
VARS,,original_server_version,8,999999,,,
VARS,,parser_max_mem_size,5.7;8.0,9.22E+018,,,
VARS,,partial_revokes,8,OFF,,,
VARS,,password_history,8,0,,,
VARS,,password_require_current,8,OFF,,,
VARS,,password_reuse_interval,8,0,,,
VARS,,performance_schema,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,performance_schema_accounts_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_digests_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_error_size,8,4946,,,
VARS,,performance_schema_events_stages_history_long_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_events_stages_history_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_events_statements_history_long_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_events_statements_history_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_events_transactions_history_long_size,5.7;8.0;10.5;10.6,10000,,,
VARS,,performance_schema_events_transactions_history_size,5.7;8.0;10.5;10.6,10,,,
VARS,,performance_schema_events_waits_history_long_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_events_waits_history_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_hosts_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_cond_classes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,80,,,
VARS,,performance_schema_max_cond_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_digest_length,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,performance_schema_max_digest_sample_age,8,60,,,
VARS,,performance_schema_max_file_classes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,50,,,
VARS,,performance_schema_max_file_handles,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,32768,,,
VARS,,performance_schema_max_file_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_index_stat,5.7;8.0;10.5;10.6,-1,,,
VARS,,performance_schema_max_memory_classes,5.7;8.0;10.5;10.6,400,,,
VARS,,performance_schema_max_metadata_locks,5.7;8.0;10.5;10.6,-1,,,
VARS,,performance_schema_max_mutex_classes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,200,,,
VARS,,performance_schema_max_mutex_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_prepared_statements_instances,5.7;8.0;10.5;10.6,-1,,,
VARS,,performance_schema_max_program_instances,5.7;8.0;10.5;10.6,-1,,,
VARS,,performance_schema_max_rwlock_classes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,40,,,
VARS,,performance_schema_max_rwlock_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_socket_classes,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10,,,
VARS,,performance_schema_max_socket_instances,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_sql_text_length,5.7;8.0;10.5;10.6,1024,,,
VARS,,performance_schema_max_stage_classes,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,150,,,
VARS,,performance_schema_max_statement_classes,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,194,,,
VARS,,performance_schema_max_statement_stack,5.7;8.0;10.5;10.6,10,,,
VARS,,performance_schema_max_table_handles,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_table_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_max_table_lock_stat,5.7;8.0;10.5;10.6,-1,,,
VARS,,performance_schema_max_thread_classes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,50,,,
VARS,,performance_schema_max_thread_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_session_connect_attrs_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,performance_schema_setup_actors_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,100,,,
VARS,,performance_schema_setup_objects_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,100,,,
VARS,,performance_schema_show_processlist,8,OFF,,,
VARS,,performance_schema_users_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,-1,,,
VARS,,persist_only_admin_x509_subject,8,,,,
VARS,,persisted_globals_load,8,ON,,,
VARS,,pid_file,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,/var/lib/mysql/cp17.pid,,,
VARS,,plugin_dir,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,/usr/lib64/mysql/plugin/,,,
VARS,,plugin_maturity,10.1;10.2;10.3;10.4;10.5;10.6,unknown,,,
VARS,,port,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,3306,,,
VARS,,preload_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,32768,,,
VARS,,print_identified_with_as_hex,8,OFF,,,
VARS,,profiling,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,profiling_history_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,15,,,
VARS,,progress_report_time,10.1;10.2;10.3;10.4;10.5;10.6,5,,,
VARS,,protocol_compression_algorithms,8,"zlib,zstd,uncompressed",,,
VARS,,protocol_version,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10,,,
VARS,,proxy_protocol_networks,5.7;10.3;10.4;10.5;10.6,,,,
VARS,,proxy_user,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,pseudo_replica_mode,8,OFF,,,
VARS,,pseudo_server_id,5.7,0,,,
VARS,,pseudo_slave_mode,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,pseudo_thread_id,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,16954025,,,
VARS,,query_alloc_block_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,16384,,,
VARS,,query_cache_limit,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,268435456,,,
VARS,,query_cache_min_res_unit,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,4096,,,
VARS,,query_cache_size,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,268435456,,,
VARS,,query_cache_strip_comments,5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,query_cache_type,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,query_cache_wlock_invalidate,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,query_prealloc_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,24576,,,
VARS,,rand_seed1,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,626527131,,,
VARS,,rand_seed2,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,674336250,,,
VARS,,range_alloc_block_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4096,,,
VARS,,range_optimizer_max_mem_size,5.7;8.0,8388608,,,
VARS,,rbr_exec_mode,5.7;8.0,STRICT,,,
VARS,,read_binlog_speed_limit,10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,read_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,131072,,,
VARS,,read_only,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,read_rnd_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,262144,,,
VARS,,regexp_stack_limit,8,8000000,,,
VARS,,regexp_time_limit,8,32,,,
VARS,,relay_log,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,relay_log_basename,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,relay_log_index,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,relay_log_info_file,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,relay-log.info,,,
VARS,,relay_log_info_repository,5.6;5.7;8.0,FILE,,,
VARS,,relay_log_purge,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,relay_log_recovery,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,relay_log_space_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,replica_allow_batching,8,OFF,,,
VARS,,replica_checkpoint_group,8,512,,,
VARS,,replica_checkpoint_period,8,300,,,
VARS,,replica_compressed_protocol,8,OFF,,,
VARS,,replica_exec_mode,8,STRICT,,,
VARS,,replica_load_tmpdir,8,/tmp,,,
VARS,,replica_max_allowed_packet,8,1073741824,,,
VARS,,replica_net_timeout,8,60,,,
VARS,,replica_parallel_type,8,DATABASE,,,
VARS,,replica_parallel_workers,8,0,,,
VARS,,replica_pending_jobs_size_max,8,134217728,,,
VARS,,replica_preserve_commit_order,8,OFF,,,
VARS,,replica_skip_errors,8,OFF,,,
VARS,,replica_sql_verify_checksum,8,ON,,,
VARS,,replica_transaction_retries,8,10,,,
VARS,,replica_type_conversions,8,,,,
VARS,,replicate_annotate_row_events,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,replicate_do_db,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,replicate_do_table,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,replicate_events_marked_for_skip,10.1;10.2;10.3;10.4;10.5;10.6,REPLICATE,,,
VARS,,replicate_ignore_db,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,replicate_ignore_table,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,replicate_wild_do_table,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,replicate_wild_ignore_table,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,replication_optimize_for_static_plugin_config,5.7;8.0,OFF,,,
VARS,,replication_sender_observe_commit_only,5.7;8.0,OFF,,,
VARS,,report_host,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,report_password,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,report_port,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,3306,,,
VARS,,report_user,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,require_row_format,8,OFF,,,
VARS,,require_secure_transport,5.7;8.0;10.5;10.6,OFF,,,
VARS,,resultset_metadata,8,FULL,,,
VARS,,rowid_merge_buff_size,10.1;10.2;10.3;10.4;10.5;10.6,8388608,,,
VARS,,rpl_read_size,8,8192,,,
VARS,,rpl_recovery_rank,5.5,0,,,
VARS,,rpl_semi_sync_master_enabled,10.3;10.4;10.5;10.6,OFF,,,
VARS,,rpl_semi_sync_master_timeout,10.3;10.4;10.5;10.6,10000,,,
VARS,,rpl_semi_sync_master_trace_level,10.3;10.4;10.5;10.6,32,,,
VARS,,rpl_semi_sync_master_wait_no_slave,10.3;10.4;10.5;10.6,ON,,,
VARS,,rpl_semi_sync_master_wait_point,10.3;10.4;10.5;10.6,AFTER_COMMIT,,,
VARS,,rpl_semi_sync_slave_delay_master,10.3;10.4;10.5;10.6,OFF,,,
VARS,,rpl_semi_sync_slave_enabled,10.3;10.4;10.5;10.6,OFF,,,
VARS,,rpl_semi_sync_slave_kill_conn_timeout,10.3;10.4;10.5;10.6,5,,,
VARS,,rpl_semi_sync_slave_trace_level,10.3;10.4;10.5;10.6,32,,,
VARS,,rpl_stop_replica_timeout,8,31536000,,,
VARS,,rpl_stop_slave_timeout,5.6;5.7;8.0,31536000,,,
VARS,,schema_definition_cache,8,256,,,
VARS,,secondary_engine_cost_threshold,8,100000,,,
VARS,,secure_auth,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,secure_file_priv,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,secure_timestamp,10.3;10.4;10.5;10.6,NO,,,
VARS,,select_into_buffer_size,8,131072,,,
VARS,,select_into_disk_sync,8,OFF,,,
VARS,,select_into_disk_sync_delay,8,0,,,
VARS,,server_id,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,server_id_bits,5.6;5.7;8.0,32,,,
VARS,,server_uuid,5.6;5.7;8.0,c5ff5323-7b6f-11eb-bc2b-00163ea32369,,,
VARS,,session_track_gtids,5.7;8.0,OFF,,,
VARS,,session_track_schema,5.7;8.0;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,session_track_state_change,5.7;8.0;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,session_track_system_variables,5.7;8.0;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,session_track_transaction_info,5.7;8.0;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,sha256_password_auto_generate_rsa_keys,5.7;8.0,ON,,,
VARS,,sha256_password_private_key_path,5.6;5.7;8.0,private_key.pem,,,
VARS,,sha256_password_proxy_users,5.7;8.0,OFF,,,
VARS,,sha256_password_public_key_path,5.6;5.7;8.0,public_key.pem,,,
VARS,,show_compatibility_56,5.7,ON,,,
VARS,,show_create_table_skip_secondary_engine,8,OFF,,,
VARS,,show_create_table_verbosity,5.7;8.0,OFF,,,
VARS,,show_old_temporals,5.6;5.7;8.0,OFF,,,
VARS,,simplified_binlog_gtid_recovery,5.6,OFF,,,
VARS,,skip_external_locking,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,skip_name_resolve,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,skip_networking,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,skip_parallel_replication,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,skip_replica_start,8,OFF,,,
VARS,,skip_replication,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,skip_show_database,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,skip_slave_start,8,OFF,,,
VARS,,slave_allow_batching,5.6;5.7;8.0,OFF,,,
VARS,,slave_checkpoint_group,5.6;5.7;8.0,512,,,
VARS,,slave_checkpoint_period,5.6;5.7;8.0,300,,,
VARS,,slave_compressed_protocol,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,slave_ddl_exec_mode,10.1;10.2;10.3;10.4;10.5;10.6,IDEMPOTENT,,,
VARS,,slave_domain_parallel_threads,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,slave_exec_mode,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,STRICT,,,
VARS,,slave_load_tmpdir,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,/tmp,,,
VARS,,slave_max_allowed_packet,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1073741824,,,
VARS,,slave_net_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,60,,,
VARS,,slave_parallel_max_queued,10.1;10.2;10.3;10.4;10.5;10.6,131072,,,
VARS,,slave_parallel_mode,10.1;10.2;10.3;10.4;10.5;10.6,conservative,,,
VARS,,slave_parallel_threads,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,slave_parallel_type,5.7;8.0,DATABASE,,,
VARS,,slave_parallel_workers,5.6;5.7;8.0;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,slave_pending_jobs_size_max,5.6;5.7;8.0,16777216,,,
VARS,,slave_preserve_commit_order,5.7;8.0,OFF,,,
VARS,,slave_rows_search_algorithms,5.6;5.7;8.0,"TABLE_SCAN,INDEX_SCAN",,,
VARS,,slave_run_triggers_for_rbr,10.1;10.2;10.3;10.4;10.5;10.6,NO,,,
VARS,,slave_skip_errors,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,slave_sql_verify_checksum,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,slave_transaction_retries,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10,,,
VARS,,slave_transaction_retry_errors,10.3;10.4;10.5;10.6,12131205,,,
VARS,,slave_transaction_retry_interval,10.3;10.4;10.5;10.6,0,,,
VARS,,slave_type_conversions,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,slow_launch_time,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2,,,
VARS,,slow_query_log,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,slow_query_log_always_write_time,5.7,10,,,
VARS,,slow_query_log_file,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,cp17-slow.log,,,
VARS,,slow_query_log_use_global_control,5.7,,,,
VARS,,socket,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,/var/lib/mysql/mysql.sock,,,
VARS,,sort_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2097152,,,
VARS,,source_verify_checksum,8,OFF,,,
VARS,,sql_auto_is_null,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,sql_big_selects,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,sql_big_tables,5.5,OFF,,,
VARS,,sql_buffer_result,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,sql_if_exists,10.5;10.6,OFF,,,
VARS,,sql_log_bin,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,sql_log_off,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,sql_low_priority_updates,5.5,OFF,,,
VARS,,sql_max_join_size,5.5,9.22E+018,,,
VARS,,sql_mode,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,"ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION",,,
VARS,,sql_notes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,sql_quote_show_create,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,sql_replica_skip_counter,8,0,,,
VARS,,sql_require_primary_key,8,OFF,,,
VARS,,sql_safe_updates,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,sql_select_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,sql_slave_skip_counter,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,sql_warnings,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,ssl_ca,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,ssl_capath,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,ssl_cert,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,ssl_cipher,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,ssl_crl,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,ssl_crlpath,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,ssl_fips_mode,8,OFF,,,
VARS,,ssl_key,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,standard_compliant_cte,10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,storage_engine,5.5;5.6;10.1;10.2;10.3;10.4;10.5;10.6,MyISAM,,,
VARS,,stored_program_cache,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,256,,,
VARS,,stored_program_definition_cache,8,256,,,
VARS,,strict_password_validation,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,super_read_only,5.7;8.0,OFF,,,
VARS,,sync_binlog,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,sync_frm,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,sync_master_info,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10000,,,
VARS,,sync_relay_log,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10000,,,
VARS,,sync_relay_log_info,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10000,,,
VARS,,sync_source_info,8,10000,,,
VARS,,system_time_zone,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,3,,,
VARS,,system_versioning_alter_history,10.3;10.4;10.5;10.6,ERROR,,,
VARS,,system_versioning_asof,10.3;10.4;10.5;10.6,DEFAULT,,,
VARS,,table_definition_cache,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,table_encryption_privilege_check,8,OFF,,,
VARS,,table_open_cache,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2500,,,
VARS,,table_open_cache_instances,5.6;5.7;8.0;10.2;10.3;10.4;10.5;10.6,8,,,
VARS,,tablespace_definition_cache,8,256,,,
VARS,,tcp_keepalive_interval,10.3;10.4;10.5;10.6,0,,,
VARS,,tcp_keepalive_probes,10.3;10.4;10.5;10.6,0,,,
VARS,,tcp_keepalive_time,10.3;10.4;10.5;10.6,0,,,
VARS,,tcp_nodelay,10.4;10.5;10.6,ON,,,
VARS,,temptable_max_mmap,8,1073741824,,,
VARS,,temptable_max_ram,8,1073741824,,,
VARS,,temptable_use_mmap,8,ON,,,
VARS,,terminology_use_previous,8,NONE,,,
VARS,,thread_cache_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,256,,,
VARS,,thread_concurrency,5.5;5.6;10.1;10.2;10.3;10.4,10,,,
VARS,,thread_handling,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,one-thread-per-connection,,,
VARS,,thread_pool_dedicated_listener,10.5;10.6,OFF,,,
VARS,,thread_pool_exact_stats,10.5;10.6,OFF,,,
VARS,,thread_pool_high_prio_mode,5.7,transactions,,,
VARS,,thread_pool_high_prio_tickets,5.7,4294967295,,,
VARS,,thread_pool_idle_timeout,5.7;10.1;10.2;10.3;10.4;10.5;10.6,60,,,
VARS,,thread_pool_max_threads,5.7;10.1;10.2;10.3;10.4;10.5;10.6,65536,,,
VARS,,thread_pool_oversubscribe,5.7;10.1;10.2;10.3;10.4;10.5;10.6,3,,,
VARS,,thread_pool_prio_kickup_timer,10.2;10.3;10.4;10.5;10.6,1000,,,
VARS,,thread_pool_priority,10.2;10.3;10.4;10.5;10.6,auto,,,
VARS,,thread_pool_size,5.7;10.1;10.2;10.3;10.4;10.5;10.6,16,,,
VARS,,thread_pool_stall_limit,5.7;10.1;10.2;10.3;10.4;10.5;10.6,500,,,
VARS,,thread_stack,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,299008,,,
VARS,,thread_statistics,5.7,OFF,,,
VARS,,time_format,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,%H:%i:%s,,,
VARS,,time_zone,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,SYSTEM,,,
VARS,,timed_mutexes,5.5;5.6;10.1;10.2;10.3;10.4,OFF,,,
VARS,,timestamp,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1632841429,,,
VARS,,tls_ciphersuites,8,,,,
VARS,,tls_version,5.7;8.0;10.4;10.5;10.6,"TLSv1,TLSv1.1,TLSv1.2",,,
VARS,,tmp_disk_table_size,10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,tmp_memory_table_size,10.2;10.3;10.4;10.5;10.6,36700160,,,
VARS,,tmp_table_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,36700160,,,
VARS,,tmpdir,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,/tmp,,,
VARS,,transaction_alloc_block_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,8192,,,
